APP_ID_C,target
app_119921,0.027514919
app_119922,0.007985286
app_119923,0.004146591
app_119924,0.045256767
app_119925,0.008326229
app_119926,0.021394646
app_119927,0.022030711
app_119928,0.011430272
app_119929,0.023331203
app_119930,0.024359533
app_119931,0.023977621
app_119932,0.029112152
app_119933,0.021756557
app_119934,0.009719559
app_119935,0.006691292
app_119936,0.017993578
app_119937,0.017561997
app_119938,0.058811302
app_119939,0.024311148
app_119940,0.008069932
app_119941,0.032200106
app_119942,0.043032524
app_119943,0.008798724
app_119944,0.036431803
app_119945,0.036431803
app_119946,0.013338381
app_119947,0.033075247
app_119948,0.016866019
app_119949,0.015709037
app_119950,0.024650482
app_119951,0.014644783
app_119952,0.010570882
app_119953,0.018002243
app_119954,0.051921507
app_119955,0.003141026
app_119956,0.018376994
app_119957,0.06698833
app_119958,0.021328424
app_119959,0.01808329
app_119960,0.01529199
app_119961,0.01331562
app_119962,0.024878638
app_119963,0.001067877
app_119964,0.013678423
app_119965,0.011392914
app_119966,0.016680109
app_119967,0.033594044
app_119968,0.048456694
app_119969,0.033194147
app_119970,0.017525062
app_119971,0.010772639
app_119972,0.000981202
app_119973,0.02577511
app_119974,0.016488352
app_119975,0.020819914
app_119976,0.00752558
app_119977,0.010791666
app_119978,0.027958641
app_119979,0.010364221
app_119980,0.02199938
app_119981,0.028939579
app_119982,0.025836306
app_119983,0.029816745
app_119984,0.027357666
app_119985,0.025593156
app_119986,0.073172741
app_119987,0.003146547
app_119988,0.003682915
app_119989,0.022408562
app_119990,0.033872532
app_119991,0.00271427
app_119992,0.034750069
app_119993,0.00629681
app_119994,0.004401181
app_119995,0.014750735
app_119996,0.004014535
app_119997,0.010310485
app_119998,0.021405928
app_119999,0.012232585
app_120000,0.015439518
app_120001,0.004157328
app_120002,0.028871368
app_120003,0.035373386
app_120004,0.027812587
app_120005,0.020283461
app_120006,0.006446278
app_120007,0.035114427
app_120008,0.024446235
app_120009,0.004039663
app_120010,0.028376945
app_120011,0.074722581
app_120012,0.016581472
app_120013,0.007745551
app_120014,0.010587814
app_120015,0.030859087
app_120016,0.008585792
app_120017,0.005194264
app_120018,0.0126535
app_120019,0.006690735
app_120020,0.006289412
app_120021,0.001662346
app_120022,0.037259746
app_120023,0.009538114
app_120024,0.026753385
app_120025,0.025570708
app_120026,0.004876651
app_120027,0.001753727
app_120028,0.032940499
app_120029,0.063395118
app_120030,0.025559571
app_120031,0.004221594
app_120032,0.004056191
app_120033,0.030905392
app_120034,0.004058179
app_120035,0.007763749
app_120036,0.01120013
app_120037,0.006705621
app_120038,0.022653138
app_120039,0.015462616
app_120040,0.004643576
app_120041,0.028599014
app_120042,0.008433913
app_120043,0.007248618
app_120044,0.019208845
app_120045,0.026762839
app_120046,0.029277727
app_120047,0.012164038
app_120048,0.0133388
app_120049,0.040479537
app_120050,0.010476714
app_120051,0.016402986
app_120052,0.047525598
app_120053,0.023574325
app_120054,0.009872981
app_120055,0.003389687
app_120056,0.019652112
app_120057,0.052170937
app_120058,0.054628601
app_120059,0.025593156
app_120060,0.017145193
app_120061,0.003592248
app_120062,0.010952747
app_120063,0.030905392
app_120064,0.019338719
app_120065,0.038023872
app_120066,0.006779538
app_120067,0.013151477
app_120068,0.021689795
app_120069,0.021117431
app_120070,0.002353849
app_120071,0.031237222
app_120072,0.010882409
app_120073,0.015052211
app_120074,0.00345389
app_120075,0.011928322
app_120076,0.035373386
app_120077,0.008119007
app_120078,0.050730474
app_120079,0.036554697
app_120080,0.022398651
app_120081,0.0205825
app_120082,0.071925674
app_120083,0.025910075
app_120084,0.025593156
app_120085,0.035865189
app_120086,0.033551147
app_120087,0.025710589
app_120088,0.01831159
app_120089,0.023497141
app_120090,0.017292661
app_120091,0.023612376
app_120092,0.021283682
app_120093,0.010635616
app_120094,0.02532169
app_120095,0.010373902
app_120096,0.011600736
app_120097,0.016923018
app_120098,0.043328508
app_120099,0.008681622
app_120100,0.004839513
app_120101,0.025547319
app_120102,0.013897706
app_120103,0.005940204
app_120104,0.006558647
app_120105,0.015693075
app_120106,0.035236499
app_120107,0.013792049
app_120108,0.014922733
app_120109,0.026375287
app_120110,0.0100312
app_120111,0.038150383
app_120112,0.007214602
app_120113,0.038405105
app_120114,0.030440324
app_120115,0.035459671
app_120116,0.024056044
app_120117,0.031816976
app_120118,0.019984591
app_120119,0.002917491
app_120120,0.011156761
app_120121,0.038180707
app_120122,0.01493596
app_120123,0.035259495
app_120124,0.026540969
app_120125,0.015900851
app_120126,0.00600522
app_120127,0.001571346
app_120128,0.01387634
app_120129,0.002627393
app_120130,0.012278408
app_120131,0.025094448
app_120132,0.026506174
app_120133,0.026071697
app_120134,0.004000377
app_120135,0.011811432
app_120136,0.00665329
app_120137,0.024815215
app_120138,0.029026054
app_120139,0.022384925
app_120140,0.03013277
app_120141,0.033853432
app_120142,0.028691783
app_120143,0.00393128
app_120144,0.0032667
app_120145,0.050260271
app_120146,0.011911816
app_120147,0.025593156
app_120148,0.032759378
app_120149,0.018492903
app_120150,0.021279142
app_120151,0.026582312
app_120152,0.016359319
app_120153,0.012703544
app_120154,0.014082924
app_120155,0.036277389
app_120156,0.003678557
app_120157,0.030905392
app_120158,0.004429449
app_120159,0.028961124
app_120160,0.015282379
app_120161,0.019956356
app_120162,0.023512456
app_120163,0.01711414
app_120164,0.005159952
app_120165,0.017459691
app_120166,0.027374032
app_120167,0.033115601
app_120168,0.005775707
app_120169,0.01539611
app_120170,0.024473746
app_120171,0.003538263
app_120172,0.022333781
app_120173,0.013510631
app_120174,0.011765686
app_120175,0.004053746
app_120176,0.042071941
app_120177,0.015282379
app_120178,0.03013277
app_120179,0.023650078
app_120180,0.00091358
app_120181,0.00091358
app_120182,0.00091358
app_120183,0.013591557
app_120184,0.00091358
app_120185,0.013467165
app_120186,0.03013277
app_120187,0.029340629
app_120188,0.02767431
app_120189,0.033398553
app_120190,0.035601462
app_120191,0.027826871
app_120192,0.013557887
app_120193,0.027229322
app_120194,0.033352763
app_120195,0.000886665
app_120196,0.007655353
app_120197,0.029816745
app_120198,0.027228321
app_120199,0.061276853
app_120200,0.009482848
app_120201,0.027509094
app_120202,0.018857301
app_120203,0.031501354
app_120204,0.001940621
app_120205,0.002026062
app_120206,0.010549307
app_120207,0.024809017
app_120208,0.009650979
app_120209,0.035373386
app_120210,0.021535805
app_120211,0.017238832
app_120212,0.006971435
app_120213,0.03013277
app_120214,0.023058995
app_120215,0.040160117
app_120216,0.02212475
app_120217,0.005178114
app_120218,0.012687505
app_120219,0.021090774
app_120220,0.00923219
app_120221,0.013383633
app_120222,0.004350654
app_120223,0.019851985
app_120224,0.022534457
app_120225,0.043229502
app_120226,0.014704997
app_120227,0.033785905
app_120228,0.018675155
app_120229,0.015380092
app_120230,0.008803206
app_120231,0.035746916
app_120232,0.005074278
app_120233,0.000602737
app_120234,0.035969851
app_120235,0.019454702
app_120236,0.004865046
app_120237,0.036015116
app_120238,0.017960964
app_120239,0.027435505
app_120240,0.018719115
app_120241,0.013583298
app_120242,0.04512489
app_120243,0.012598026
app_120244,0.018214985
app_120245,0.000937091
app_120246,0.029508693
app_120247,0.006055285
app_120248,0.039387316
app_120249,0.018071156
app_120250,0.010100025
app_120251,0.002172935
app_120252,0.035571061
app_120253,0.016993084
app_120254,0.009653568
app_120255,0.018510024
app_120256,0.015210407
app_120257,0.017840027
app_120258,0.026724156
app_120259,0.027509094
app_120260,0.028542756
app_120261,0.001336816
app_120262,0.026112659
app_120263,0.016963482
app_120264,0.016937731
app_120265,0.026762839
app_120266,0.030657454
app_120267,0.04285602
app_120268,0.021279142
app_120269,0.027321681
app_120270,0.016866019
app_120271,0.010415662
app_120272,0.03013277
app_120273,0.036623554
app_120274,0.00563156
app_120275,0.010219892
app_120276,0.002192462
app_120277,0.021832952
app_120278,0.000823197
app_120279,0.026311247
app_120280,0.014609568
app_120281,0.048115676
app_120282,0.022823776
app_120283,0.000907916
app_120284,0.00752009
app_120285,0.006898469
app_120286,0.056303731
app_120287,0.001401586
app_120288,0.028757199
app_120289,0.028944058
app_120290,0.016992262
app_120291,0.035426512
app_120292,0.01007665
app_120293,0.008893364
app_120294,0.021626877
app_120295,0.024631546
app_120296,0.03385221
app_120297,0.022152023
app_120298,0.005042431
app_120299,0.044009878
app_120300,0.030648114
app_120301,0.021237404
app_120302,0.031058034
app_120303,0.032597104
app_120304,0.011454227
app_120305,0.012848185
app_120306,0.023564349
app_120307,0.02263584
app_120308,0.018706693
app_120309,0.019558425
app_120310,0.003252449
app_120311,0.078873084
app_120312,0.014135771
app_120313,0.001312757
app_120314,0.00719379
app_120315,0.030012049
app_120316,0.051546119
app_120317,0.00628266
app_120318,0.005321215
app_120319,0.03013277
app_120320,0.067987635
app_120321,0.048345109
app_120322,0.019636513
app_120323,0.004762945
app_120324,0.026599679
app_120325,0.003031919
app_120326,0.017065962
app_120327,0.025593156
app_120328,0.006815598
app_120329,0.015760932
app_120330,0.003149777
app_120331,0.070932038
app_120332,0.031119142
app_120333,0.015153347
app_120334,0.009710148
app_120335,0.020571997
app_120336,0.028564549
app_120337,0.027879849
app_120338,0.048268497
app_120339,0.004216151
app_120340,0.02298662
app_120341,0.008982799
app_120342,0.03171101
app_120343,0.03013277
app_120344,0.005715711
app_120345,0.014531066
app_120346,0.008602209
app_120347,0.026098799
app_120348,0.003608343
app_120349,0.021279142
app_120350,0.016789287
app_120351,0.034267244
app_120352,0.013666825
app_120353,0.013523765
app_120354,0.034518055
app_120355,0.018406376
app_120356,0.02503656
app_120357,0.013139888
app_120358,0.003733794
app_120359,0.005626384
app_120360,0.002850419
app_120361,0.027509094
app_120362,0.004192001
app_120363,0.033647739
app_120364,0.006390222
app_120365,0.027739114
app_120366,0.015674283
app_120367,0.002424056
app_120368,0.001770088
app_120369,0.030905392
app_120370,0.007219561
app_120371,0.008572674
app_120372,0.010699181
app_120373,0.035140923
app_120374,0.009678862
app_120375,0.022433562
app_120376,0.016631951
app_120377,0.033628262
app_120378,0.031037751
app_120379,0.03013277
app_120380,0.013254027
app_120381,0.003869475
app_120382,0.036076258
app_120383,0.03942851
app_120384,0.02011656
app_120385,0.003516844
app_120386,0.021955502
app_120387,0.023465539
app_120388,0.055345403
app_120389,0.034083778
app_120390,0.000396487
app_120391,0.007273029
app_120392,0.03952683
app_120393,0.020010169
app_120394,0.055269842
app_120395,0.010353133
app_120396,0.01409783
app_120397,0.014533368
app_120398,0.006660662
app_120399,0.008073371
app_120400,0.027287133
app_120401,0.029660855
app_120402,0.028564549
app_120403,0.012635092
app_120404,0.01280634
app_120405,0.007821055
app_120406,0.029026054
app_120407,0.043312652
app_120408,0.003519962
app_120409,0.048182123
app_120410,0.008586144
app_120411,0.007247443
app_120412,0.00950733
app_120413,0.010735188
app_120414,0.03663841
app_120415,0.000654034
app_120416,0.015224828
app_120417,0.006716992
app_120418,0.005186935
app_120419,0.006358854
app_120420,0.003790884
app_120421,0.018707327
app_120422,0.003443082
app_120423,0.037157698
app_120424,0.017893394
app_120425,0.013342415
app_120426,0.03013277
app_120427,0.001540617
app_120428,0.021010019
app_120429,0.023854682
app_120430,0.01242945
app_120431,0.001913826
app_120432,0.050537748
app_120433,0.031395872
app_120434,0.026896628
app_120435,0.020426919
app_120436,0.017422918
app_120437,0.050618773
app_120438,0.023223871
app_120439,0.02732953
app_120440,0.009164529
app_120441,0.005993203
app_120442,0.005830012
app_120443,0.046909778
app_120444,0.021910596
app_120445,0.01892699
app_120446,0.03013277
app_120447,0.003748006
app_120448,0.021331839
app_120449,0.03488184
app_120450,0.013703592
app_120451,0.030905392
app_120452,0.006143181
app_120453,0.021765753
app_120454,0.003887443
app_120455,0.005048947
app_120456,0.032872767
app_120457,0.021067527
app_120458,0.087339502
app_120459,0.033738534
app_120460,0.022653138
app_120461,0.042345075
app_120462,0.030905392
app_120463,0.011722225
app_120464,0.03013277
app_120465,0.017312411
app_120466,0.017563633
app_120467,0.006442801
app_120468,0.002026266
app_120469,0.006329496
app_120470,0.014975299
app_120471,0.012340827
app_120472,0.008670609
app_120473,0.019370686
app_120474,0.020072978
app_120475,0.00965794
app_120476,0.017316662
app_120477,0.001576809
app_120478,0.001819485
app_120479,0.044630493
app_120480,0.081886789
app_120481,0.043926518
app_120482,0.011489372
app_120483,0.00286154
app_120484,0.025080055
app_120485,0.022030711
app_120486,0.015099588
app_120487,0.009167436
app_120488,0.054280504
app_120489,0.003727047
app_120490,0.026098966
app_120491,0.012452717
app_120492,0.02995322
app_120493,0.034939427
app_120494,0.035851942
app_120495,0.033719672
app_120496,0.025271062
app_120497,0.004246479
app_120498,0.01837878
app_120499,0.044305997
app_120500,0.002534229
app_120501,0.01407078
app_120502,0.009203411
app_120503,0.035373386
app_120504,0.005912092
app_120505,0.010841198
app_120506,0.023786607
app_120507,0.020177429
app_120508,0.016982817
app_120509,0.005162562
app_120510,0.013165738
app_120511,0.010012001
app_120512,0.01240748
app_120513,0.058047706
app_120514,0.011289406
app_120515,0.012233671
app_120516,0.024381877
app_120517,0.005519128
app_120518,0.022502423
app_120519,0.031709299
app_120520,0.005490875
app_120521,0.01131264
app_120522,0.014259466
app_120523,0.013064882
app_120524,0.008416561
app_120525,0.046449827
app_120526,0.045547683
app_120527,0.01401146
app_120528,0.022271439
app_120529,0.034439045
app_120530,0.020283226
app_120531,0.025489846
app_120532,0.047400555
app_120533,0.020655645
app_120534,0.006542726
app_120535,0.0172398
app_120536,0.080793929
app_120537,0.027052599
app_120538,0.031384293
app_120539,0.020174387
app_120540,0.024838459
app_120541,0.007127968
app_120542,0.027856769
app_120543,0.044908688
app_120544,0.009666684
app_120545,0.016358465
app_120546,0.005388826
app_120547,0.034258287
app_120548,0.044168757
app_120549,0.014148577
app_120550,0.021967625
app_120551,0.048628868
app_120552,0.027509094
app_120553,0.00303443
app_120554,0.053043123
app_120555,0.011483685
app_120556,0.032306482
app_120557,0.05371244
app_120558,0.017316828
app_120559,0.01036623
app_120560,0.025593156
app_120561,0.035962785
app_120562,0.00810923
app_120563,0.016330903
app_120564,0.001931641
app_120565,0.045117565
app_120566,0.027775821
app_120567,0.029888887
app_120568,0.029384429
app_120569,0.016951019
app_120570,0.014384516
app_120571,0.031346952
app_120572,0.005671858
app_120573,0.01251714
app_120574,0.001878191
app_120575,0.017529355
app_120576,0.019927279
app_120577,0.030203058
app_120578,0.007080932
app_120579,0.008501714
app_120580,0.008364286
app_120581,0.012625522
app_120582,0.001478164
app_120583,0.003161747
app_120584,0.012705524
app_120585,0.038115823
app_120586,0.010829852
app_120587,0.02174946
app_120588,0.02395482
app_120589,0.019360213
app_120590,0.03013277
app_120591,0.022141813
app_120592,0.030203058
app_120593,0.030012917
app_120594,0.003426834
app_120595,0.002729496
app_120596,0.006980629
app_120597,0.001134016
app_120598,0.04143011
app_120599,0.030038523
app_120600,0.010663551
app_120601,0.028859946
app_120602,0.017508892
app_120603,0.018332199
app_120604,0.034725875
app_120605,0.033859898
app_120606,0.018538179
app_120607,0.017477352
app_120608,0.035187545
app_120609,0.032089691
app_120610,0.07644616
app_120611,0.000604761
app_120612,0.011334241
app_120613,0.028025968
app_120614,0.02276615
app_120615,0.006214147
app_120616,0.002091374
app_120617,0.003331978
app_120618,0.008764684
app_120619,0.001682483
app_120620,0.018414792
app_120621,0.024735467
app_120622,0.021489004
app_120623,0.009453693
app_120624,0.010256481
app_120625,0.032141149
app_120626,0.037453115
app_120627,0.018451958
app_120628,0.01536805
app_120629,0.006995857
app_120630,0.029861512
app_120631,0.017359477
app_120632,0.011715178
app_120633,0.017129646
app_120634,0.035208939
app_120635,0.011935602
app_120636,0.037179343
app_120637,0.017832768
app_120638,0.01869043
app_120639,0.019237196
app_120640,0.004550632
app_120641,0.023370876
app_120642,0.050548559
app_120643,0.014872798
app_120644,0.016954437
app_120645,0.017904739
app_120646,0.035373386
app_120647,0.076669303
app_120648,0.004357815
app_120649,0.017009298
app_120650,0.046006839
app_120651,0.029207747
app_120652,0.030960875
app_120653,0.033465395
app_120654,0.003045313
app_120655,0.022193232
app_120656,0.003378308
app_120657,0.001269612
app_120658,0.032103781
app_120659,0.024342267
app_120660,0.010533088
app_120661,0.009181706
app_120662,0.019699231
app_120663,0.020202789
app_120664,0.010155057
app_120665,0.032085498
app_120666,0.011637132
app_120667,0.024373918
app_120668,0.023907474
app_120669,0.010148647
app_120670,0.026244042
app_120671,0.016031067
app_120672,0.025008794
app_120673,0.026740455
app_120674,0.025357913
app_120675,0.012262576
app_120676,0.009102375
app_120677,0.005857496
app_120678,0.032565426
app_120679,0.02636043
app_120680,0.031806099
app_120681,0.006735618
app_120682,0.024930103
app_120683,0.028623701
app_120684,0.006392869
app_120685,0.002297031
app_120686,0.012189209
app_120687,0.005606911
app_120688,0.028436762
app_120689,0.01434349
app_120690,0.002995669
app_120691,0.013069934
app_120692,0.00925109
app_120693,0.010678577
app_120694,0.025976024
app_120695,0.02830396
app_120696,0.039366324
app_120697,0.039590043
app_120698,0.014881413
app_120699,0.018786795
app_120700,0.01303328
app_120701,0.010226139
app_120702,0.029961105
app_120703,0.0476632
app_120704,0.004236362
app_120705,0.037226657
app_120706,0.010662704
app_120707,0.011760156
app_120708,0.009639798
app_120709,0.015241201
app_120710,0.018062767
app_120711,0.002730286
app_120712,0.015527057
app_120713,0.04251393
app_120714,0.018952744
app_120715,0.029170462
app_120716,0.018955807
app_120717,0.021622148
app_120718,0.003698851
app_120719,0.007713275
app_120720,0.017513712
app_120721,0.056238391
app_120722,0.007106949
app_120723,0.035265999
app_120724,0.001005573
app_120725,0.018871419
app_120726,0.018242511
app_120727,0.076733848
app_120728,0.049854881
app_120729,0.031861882
app_120730,0.125610701
app_120731,0.018814978
app_120732,0.054491777
app_120733,0.022678395
app_120734,0.008171846
app_120735,0.003379069
app_120736,0.005399164
app_120737,0.001542839
app_120738,0.005602113
app_120739,0.043088487
app_120740,0.007862875
app_120741,0.007255206
app_120742,0.020193787
app_120743,0.022398834
app_120744,0.023530377
app_120745,0.025593156
app_120746,0.003780515
app_120747,0.053942076
app_120748,0.054630967
app_120749,0.009177646
app_120750,0.00258143
app_120751,0.014376691
app_120752,0.029260998
app_120753,0.01890032
app_120754,0.01086823
app_120755,0.002218115
app_120756,0.03013277
app_120757,0.015591513
app_120758,0.001319352
app_120759,0.011336225
app_120760,0.007484477
app_120761,0.01328295
app_120762,0.020594992
app_120763,0.01328295
app_120764,0.01328295
app_120765,0.045287572
app_120766,0.01328295
app_120767,0.012070636
app_120768,0.01328295
app_120769,0.026714262
app_120770,0.014435279
app_120771,0.02876729
app_120772,0.028374323
app_120773,0.025615683
app_120774,0.028641777
app_120775,0.005197246
app_120776,0.029026054
app_120777,0.045880258
app_120778,0.03013277
app_120779,0.03013277
app_120780,0.013483056
app_120781,0.020979383
app_120782,0.011698893
app_120783,0.003254615
app_120784,0.022170328
app_120785,0.029498428
app_120786,0.00963672
app_120787,0.013217021
app_120788,0.039939721
app_120789,0.015433037
app_120790,0.008381316
app_120791,0.021058724
app_120792,0.00386631
app_120793,0.005043157
app_120794,0.01433939
app_120795,0.012585321
app_120796,0.022980767
app_120797,0.020468786
app_120798,0.016232801
app_120799,0.024063315
app_120800,0.031573528
app_120801,0.001586714
app_120802,0.027017001
app_120803,0.008288348
app_120804,0.025676459
app_120805,0.068123185
app_120806,0.010501607
app_120807,0.014937073
app_120808,0.017322408
app_120809,0.016767904
app_120810,0.017355694
app_120811,0.027355382
app_120812,0.023721435
app_120813,0.024917501
app_120814,0.008508517
app_120815,0.004487326
app_120816,0.0007189
app_120817,0.001586031
app_120818,0.011913908
app_120819,0.024026707
app_120820,0.022428321
app_120821,0.029737313
app_120822,0.015282379
app_120823,0.030285538
app_120824,0.033772749
app_120825,0.032565426
app_120826,0.024712236
app_120827,0.003907888
app_120828,0.036117316
app_120829,0.033978386
app_120830,0.03787418
app_120831,0.026926287
app_120832,0.026387986
app_120833,0.010720748
app_120834,0.009845989
app_120835,0.029141026
app_120836,0.032526063
app_120837,0.025089863
app_120838,0.020079991
app_120839,0.036208117
app_120840,0.001924525
app_120841,0.03013277
app_120842,0.028599014
app_120843,0.012281989
app_120844,0.005397454
app_120845,0.040671499
app_120846,0.064892528
app_120847,0.015980235
app_120848,0.022929049
app_120849,0.015872963
app_120850,0.014071748
app_120851,0.028852036
app_120852,0.004687505
app_120853,0.035854471
app_120854,0.030905392
app_120855,0.025573453
app_120856,0.02003488
app_120857,0.009745374
app_120858,0.039097748
app_120859,0.026626448
app_120860,0.009485034
app_120861,0.036492271
app_120862,0.0193873
app_120863,0.039150762
app_120864,0.027917139
app_120865,0.039150762
app_120866,0.039150762
app_120867,0.005574498
app_120868,0.016953614
app_120869,0.022892663
app_120870,0.022382284
app_120871,0.051848441
app_120872,0.007717002
app_120873,0.009030073
app_120874,0.016866019
app_120875,0.012984051
app_120876,0.035630499
app_120877,0.029861512
app_120878,0.039384075
app_120879,0.010924425
app_120880,0.022653138
app_120881,0.029405942
app_120882,0.01829439
app_120883,0.005991662
app_120884,0.080515518
app_120885,0.022385388
app_120886,0.022653138
app_120887,0.014940898
app_120888,0.000516503
app_120889,0.014135239
app_120890,0.026996713
app_120891,0.002245498
app_120892,0.039225918
app_120893,0.027763885
app_120894,0.026454007
app_120895,0.001225001
app_120896,0.027958641
app_120897,0.01772722
app_120898,0.014930887
app_120899,0.028579085
app_120900,0.002615339
app_120901,0.015024098
app_120902,0.026150349
app_120903,0.018070683
app_120904,0.020082234
app_120905,0.023300065
app_120906,0.013661614
app_120907,0.03013277
app_120908,0.004875878
app_120909,0.022534457
app_120910,0.030905392
app_120911,0.002685581
app_120912,0.025783992
app_120913,0.003681433
app_120914,0.012057596
app_120915,0.024407591
app_120916,0.009245294
app_120917,0.020316195
app_120918,0.046136594
app_120919,0.00534338
app_120920,0.037684668
app_120921,0.022313413
app_120922,0.020157573
app_120923,0.006350355
app_120924,0.011689804
app_120925,0.012107561
app_120926,0.017738942
app_120927,0.026036288
app_120928,0.048098639
app_120929,0.020359384
app_120930,0.012493668
app_120931,0.000928909
app_120932,0.033768201
app_120933,0.013783831
app_120934,0.003672129
app_120935,0.000862447
app_120936,0.017036543
app_120937,0.030341242
app_120938,0.025426856
app_120939,0.032227552
app_120940,0.012859973
app_120941,0.009312293
app_120942,0.033740967
app_120943,0.013918349
app_120944,0.031290939
app_120945,0.004240187
app_120946,0.02276615
app_120947,0.003546672
app_120948,0.010552651
app_120949,0.032032968
app_120950,0.014098539
app_120951,0.011547787
app_120952,0.015827456
app_120953,0.015693075
app_120954,0.003910144
app_120955,0.026311247
app_120956,0.019163178
app_120957,0.028376036
app_120958,0.005812161
app_120959,0.034085302
app_120960,0.007509034
app_120961,0.021765753
app_120962,0.017032934
app_120963,0.008187325
app_120964,0.030905392
app_120965,0.042345075
app_120966,0.027113629
app_120967,0.01163255
app_120968,0.011044075
app_120969,0.011046735
app_120970,0.008166809
app_120971,0.028060934
app_120972,0.010823604
app_120973,0.031833976
app_120974,0.007150731
app_120975,0.024718435
app_120976,0.001688255
app_120977,0.002617162
app_120978,0.035660656
app_120979,0.051059804
app_120980,0.022485206
app_120981,0.026662205
app_120982,0.010874929
app_120983,0.04745894
app_120984,0.009320962
app_120985,0.020254634
app_120986,0.015356832
app_120987,0.006269883
app_120988,0.016595087
app_120989,0.01234596
app_120990,0.007088438
app_120991,0.027514919
app_120992,0.029961105
app_120993,0.009959779
app_120994,0.020692623
app_120995,0.005835048
app_120996,0.028944058
app_120997,0.002127318
app_120998,0.005230524
app_120999,0.006762647
app_121000,0.003433194
app_121001,0.003459715
app_121002,0.020378055
app_121003,0.025593156
app_121004,0.029825465
app_121005,0.017608544
app_121006,0.006342402
app_121007,0.023406419
app_121008,0.027189047
app_121009,0.016081578
app_121010,0.017182093
app_121011,0.017545691
app_121012,0.063877931
app_121013,0.003549492
app_121014,0.011907406
app_121015,0.030649991
app_121016,0.016866019
app_121017,0.015045371
app_121018,0.011495841
app_121019,0.021090774
app_121020,0.012618642
app_121021,0.004230901
app_121022,0.008012144
app_121023,0.008496128
app_121024,0.029351326
app_121025,0.013534461
app_121026,0.032535493
app_121027,0.001006748
app_121028,0.016866019
app_121029,0.029534855
app_121030,0.012838664
app_121031,0.001517035
app_121032,0.015387441
app_121033,0.030037948
app_121034,0.030398509
app_121035,0.012529141
app_121036,0.029298492
app_121037,0.011337658
app_121038,0.011345488
app_121039,0.000831362
app_121040,0.000492739
app_121041,0.015865276
app_121042,0.029216657
app_121043,0.011498303
app_121044,0.011822575
app_121045,0.015042182
app_121046,0.019679468
app_121047,0.037179949
app_121048,0.015128023
app_121049,0.03066812
app_121050,0.016866019
app_121051,0.042281518
app_121052,0.067188559
app_121053,0.01173482
app_121054,0.050987736
app_121055,0.004241409
app_121056,0.013461149
app_121057,0.024322958
app_121058,0.001998575
app_121059,0.027455048
app_121060,0.013736413
app_121061,0.026662205
app_121062,0.00222842
app_121063,0.030905392
app_121064,0.015412399
app_121065,0.019978113
app_121066,0.0078671
app_121067,0.003946964
app_121068,0.028277718
app_121069,0.004724483
app_121070,0.008693314
app_121071,0.037605911
app_121072,0.028564549
app_121073,0.019049541
app_121074,0.007548329
app_121075,0.003554159
app_121076,0.020246544
app_121077,0.011246182
app_121078,0.029011665
app_121079,0.016434131
app_121080,0.075216366
app_121081,0.02498254
app_121082,0.005753898
app_121083,0.031895941
app_121084,0.017088894
app_121085,0.077876987
app_121086,0.014937073
app_121087,0.051989516
app_121088,0.024104998
app_121089,0.016383475
app_121090,0.03421171
app_121091,0.034776667
app_121092,0.027564094
app_121093,0.020986048
app_121094,0.029652524
app_121095,0.004649899
app_121096,0.019364305
app_121097,0.029591534
app_121098,0.033707711
app_121099,0.004563882
app_121100,0.027017333
app_121101,0.019301334
app_121102,0.019960429
app_121103,0.031384293
app_121104,0.045126836
app_121105,0.029816745
app_121106,0.001346347
app_121107,0.038849758
app_121108,0.020230326
app_121109,0.033912174
app_121110,0.022653138
app_121111,0.002416115
app_121112,0.025593156
app_121113,0.024932605
app_121114,0.02003959
app_121115,0.024313048
app_121116,0.034974723
app_121117,0.0194985
app_121118,0.009047724
app_121119,0.026512142
app_121120,0.020287021
app_121121,0.010669834
app_121122,0.023747784
app_121123,0.012053923
app_121124,0.038398135
app_121125,0.024093218
app_121126,0.003316896
app_121127,0.023802574
app_121128,0.020284762
app_121129,0.022461425
app_121130,0.017847284
app_121131,0.016207413
app_121132,0.028792466
app_121133,0.048625705
app_121134,0.010164728
app_121135,0.021673288
app_121136,0.010225854
app_121137,0.010584358
app_121138,0.017459691
app_121139,0.02534827
app_121140,0.03013277
app_121141,0.007832651
app_121142,0.017408249
app_121143,0.013083653
app_121144,0.066173553
app_121145,0.011796161
app_121146,0.002260282
app_121147,0.025593156
app_121148,0.015304302
app_121149,0.007505674
app_121150,0.026082267
app_121151,0.019201535
app_121152,0.017006696
app_121153,0.021426345
app_121154,0.025760466
app_121155,0.019874177
app_121156,0.013382403
app_121157,0.09830718
app_121158,0.048652437
app_121159,0.026531067
app_121160,0.034561316
app_121161,0.022997297
app_121162,0.030905392
app_121163,0.034378338
app_121164,0.008538093
app_121165,0.03013277
app_121166,0.010434033
app_121167,0.019056773
app_121168,0.021254946
app_121169,0.024703762
app_121170,0.027848892
app_121171,0.015865276
app_121172,0.022437401
app_121173,0.009558016
app_121174,0.003729796
app_121175,0.008908955
app_121176,0.0347179
app_121177,0.009705294
app_121178,0.022111411
app_121179,0.012518011
app_121180,0.05728796
app_121181,0.014751556
app_121182,0.001672774
app_121183,0.082877896
app_121184,0.000446687
app_121185,0.000840833
app_121186,0.028330281
app_121187,0.024578536
app_121188,0.03013277
app_121189,0.041517045
app_121190,0.012303048
app_121191,0.025982747
